Codice comune;Comune;Maschi;Femmine;Totale;Cittadinanza;Zona geografica;Continente
58030;Ciciliano;1;0;1;Marocco;Africa Settentrionale;Africa
58030;Ciciliano;0;1;1;Ruanda;Africa Orientale;Africa
58030;Ciciliano;0;1;1;Russa, Federazione;Europa Centro-Orientale;Europa
58030;Ciciliano;1;0;1;Senegal;Africa Occidentale;Africa
58030;Ciciliano;0;1;1;Tanzania;Africa Orientale;Africa
58031;Cineto Romano;14;24;38;Romania;Unione Europea;Europa
58031;Cineto Romano;1;3;4;Polonia;Unione Europea;Europa
58031;Cineto Romano;1;1;2;Albania;Europa Centro-Orientale;Europa
58031;Cineto Romano;2;0;2;El Salvador;America Centro-Meridionale;America
58031;Cineto Romano;1;1;2;Moldova;Europa Centro-Orientale;Europa
58031;Cineto Romano;1;1;2;Ucraina;Europa Centro-Orientale;Europa
58031;Cineto Romano;0;1;1;Cinese, Repubblica Popolare;Asia Orientale;Asia
58031;Cineto Romano;0;1;1;Paraguay;America Centro-Meridionale;America
58031;Cineto Romano;0;1;1;Perù;America Centro-Meridionale;America
58031;Cineto Romano;0;1;1;Somalia;Africa Orientale;Africa
58031;Cineto Romano;1;0;1;Stati Uniti d'America;America Settentrionale;America
58032;Civitavecchia;718;942;1660;Romania;Unione Europea;Europa
58032;Civitavecchia;83;80;163;Cinese, Repubblica Popolare;Asia Orientale;Asia
58032;Civitavecchia;122;26;148;Bangladesh;Asia Centro-Meridionale;Asia
58032;Civitavecchia;46;40;86;Albania;Europa Centro-Orientale;Europa
58032;Civitavecchia;39;31;70;Marocco;Africa Settentrionale;Africa
58032;Civitavecchia;48;10;58;Egitto;Africa Settentrionale;Africa
58032;Civitavecchia;41;14;55;Senegal;Africa Occidentale;Africa
58032;Civitavecchia;8;35;43;Ucraina;Europa Centro-Orientale;Europa
58032;Civitavecchia;12;29;41;Polonia;Unione Europea;Europa
58032;Civitavecchia;24;8;32;Nigeria;Africa Occidentale;Africa
58032;Civitavecchia;22;9;31;Pakistan;Asia Centro-Meridionale;Asia
58032;Civitavecchia;13;17;30;Filippine;Asia Orientale;Asia
58032;Civitavecchia;2;27;29;Brasile;America Centro-Meridionale;America
58032;Civitavecchia;19;7;26;Tunisia;Africa Settentrionale;Africa
58032;Civitavecchia;18;6;24;India;Asia Centro-Meridionale;Asia
58032;Civitavecchia;5;17;22;Bulgaria;Unione Europea;Europa
58032;Civitavecchia;4;18;22;Russa, Federazione;Europa Centro-Orientale;Europa
58032;Civitavecchia;9;11;20;Venezuela;America Centro-Meridionale;America
58032;Civitavecchia;5;14;19;Cuba;America Centro-Meridionale;America
58032;Civitavecchia;5;11;16;Spagna;Unione Europea;Europa
58032;Civitavecchia;2;13;15;Ecuador;America Centro-Meridionale;America
58032;Civitavecchia;4;10;14;Bielorussia;Europa Centro-Orientale;Europa
58032;Civitavecchia;4;10;14;Germania;Unione Europea;Europa
58032;Civitavecchia;13;1;14;Iraq;Asia Occidentale;Asia
58032;Civitavecchia;4;10;14;Moldova;Europa Centro-Orientale;Europa
58032;Civitavecchia;2;11;13;Colombia;America Centro-Meridionale;America
58032;Civitavecchia;6;5;11;Perù;America Centro-Meridionale;America
58032;Civitavecchia;5;6;11;Turchia;Europa Centro-Orientale;Europa
58032;Civitavecchia;5;5;10;Etiopia;Africa Orientale;Africa
58032;Civitavecchia;3;5;8;Francia;Unione Europea;Europa
58032;Civitavecchia;2;6;8;Thailandia;Asia Orientale;Asia
58032;Civitavecchia;6;1;7;Argentina;America Centro-Meridionale;America
58032;Civitavecchia;4;3;7;Ceca, Repubblica;Unione Europea;Europa
58032;Civitavecchia;1;6;7;Cile;America Centro-Meridionale;America
58032;Civitavecchia;6;0;6;Afghanistan;Asia Centro-Meridionale;Asia
58032;Civitavecchia;3;3;6;Algeria;Africa Settentrionale;Africa
58032;Civitavecchia;3;3;6;Dominicana, Repubblica;America Centro-Meridionale;America
58032;Civitavecchia;5;1;6;Eritrea;Africa Orientale;Africa
58032;Civitavecchia;3;3;6;Regno Unito;Altri paesi europei;Europa
58032;Civitavecchia;2;3;5;Libia;Africa Settentrionale;Africa
58032;Civitavecchia;4;1;5;San Marino;Altri paesi europei;Europa
58032;Civitavecchia;1;4;5;Uruguay;America Centro-Meridionale;America
58032;Civitavecchia;0;4;4;Congo (Repubblica del);Africa Centro-Meridionale;Africa
58032;Civitavecchia;0;4;4;Croazia;Unione Europea;Europa
58032;Civitavecchia;2;2;4;Indonesia;Asia Orientale;Asia
58032;Civitavecchia;1;3;4;Iran, Repubblica Islamica del;Asia Occidentale;Asia
58032;Civitavecchia;3;1;4;Serbia, Repubblica di;Europa Centro-Orientale;Europa
58032;Civitavecchia;1;2;3;Bolivia;America Centro-Meridionale;America
58032;Civitavecchia;1;2;3;Camerun;Africa Centro-Meridionale;Africa
58032;Civitavecchia;2;1;3;Capo Verde;Africa Occidentale;Africa
58032;Civitavecchia;0;3;3;Costa d'Avorio;Africa Occidentale;Africa
58032;Civitavecchia;0;3;3;Giappone;Asia Orientale;Asia
58032;Civitavecchia;0;3;3;Grecia;Unione Europea;Europa
58032;Civitavecchia;1;2;3;Messico;America Centro-Meridionale;America
58032;Civitavecchia;2;0;2;Burundi;Africa Orientale;Africa
58032;Civitavecchia;1;1;2;El Salvador;America Centro-Meridionale;America
58032;Civitavecchia;2;0;2;Gambia;Africa Occidentale;Africa
58032;Civitavecchia;0;2;2;Libano;Asia Occidentale;Asia
58032;Civitavecchia;2;0;2;Mali;Africa Occidentale;Africa
58032;Civitavecchia;2;0;2;Somalia;Africa Orientale;Africa
58032;Civitavecchia;1;1;2;Sri Lanka (ex Ceylon);Asia Centro-Meridionale;Asia
58032;Civitavecchia;1;1;2;Stati Uniti d'America;America Settentrionale;America
58032;Civitavecchia;2;0;2;Togo;Africa Occidentale;Africa
58032;Civitavecchia;0;2;2;Ungheria;Unione Europea;Europa
58032;Civitavecchia;0;2;2;Uzbekistan;Asia Centro-Meridionale;Asia
58032;Civitavecchia;0;1;1;Angola;Africa Centro-Meridionale;Africa
58032;Civitavecchia;1;0;1;Australia;Oceania;Oceania
58032;Civitavecchia;0;1;1;Austria;Unione Europea;Europa
58032;Civitavecchia;0;1;1;Belgio;Unione Europea;Europa
58032;Civitavecchia;0;1;1;Bosnia-Erzegovina;Europa Centro-Orientale;Europa
58032;Civitavecchia;1;0;1;Centrafricana, Repubblica;Africa Centro-Meridionale;Africa
58032;Civitavecchia;1;0;1;Congo, Repubblica democratica del (ex Zaire);Africa Centro-Meridionale;Africa
58032;Civitavecchia;0;1;1;Estonia;Unione Europea;Europa
58032;Civitavecchia;0;1;1;Finlandia;Unione Europea;Europa
58032;Civitavecchia;1;0;1;Haiti;America Centro-Meridionale;America
58032;Civitavecchia;0;1;1;Irlanda;Unione Europea;Europa
58032;Civitavecchia;0;1;1;Israele;Asia Occidentale;Asia
58032;Civitavecchia;0;1;1;Kenya;Africa Orientale;Africa
58032;Civitavecchia;0;1;1;Lettonia;Unione Europea;Europa
58032;Civitavecchia;1;0;1;Macedonia del Nord;Europa Centro-Orientale;Europa
58032;Civitavecchia;1;0;1;Malta;Unione Europea;Europa
58032;Civitavecchia;0;1;1;Mauritania;Africa Occidentale;Africa
58032;Civitavecchia;0;1;1;Nepal;Asia Centro-Meridionale;Asia
58032;Civitavecchia;1;0;1;Norvegia;Altri paesi europei;Europa
58032;Civitavecchia;1;0;1;Nuova Zelanda;Oceania;Oceania
58032;Civitavecchia;0;1;1;Paesi Bassi;Unione Europea;Europa
58032;Civitavecchia;0;1;1;Portogallo;Unione Europea;Europa
58032;Civitavecchia;1;0;1;Ruanda;Africa Orientale;Africa
58032;Civitavecchia;0;1;1;Slovacchia;Unione Europea;Europa
58032;Civitavecchia;0;1;1;Svezia;Unione Europea;Europa
58032;Civitavecchia;0;1;1;Svizzera;Altri paesi europei;Europa
58032;Civitavecchia;0;1;1;Tanzania;Africa Orientale;Africa
58032;Civitavecchia;1;0;1;Uganda;Africa Orientale;Africa
58032;Civitavecchia;0;1;1;Vietnam;Asia Orientale;Asia
58033;Civitella San Paolo;134;155;289;Romania;Unione Europea;Europa
58033;Civitella San Paolo;40;39;79;Albania;Europa Centro-Orientale;Europa
58033;Civitella San Paolo;12;4;16;Marocco;Africa Settentrionale;Africa
58033;Civitella San Paolo;2;5;7;Moldova;Europa Centro-Orientale;Europa
58033;Civitella San Paolo;4;3;7;Polonia;Unione Europea;Europa
58033;Civitella San Paolo;5;1;6;Egitto;Africa Settentrionale;Africa
58033;Civitella San Paolo;4;2;6;India;Asia Centro-Meridionale;Asia
58033;Civitella San Paolo;4;1;5;Tunisia;Africa Settentrionale;Africa
58033;Civitella San Paolo;2;2;4;Pakistan;Asia Centro-Meridionale;Asia
58033;Civitella San Paolo;1;3;4;Perù;America Centro-Meridionale;America
58033;Civitella San Paolo;2;2;4;Siria;Asia Occidentale;Asia
58033;Civitella San Paolo;0;4;4;Ucraina;Europa Centro-Orientale;Europa
58033;Civitella San Paolo;3;0;3;Bangladesh;Asia Centro-Meridionale;Asia
58033;Civitella San Paolo;3;0;3;Costa d'Avorio;Africa Occidentale;Africa
58033;Civitella San Paolo;0;2;2;Bulgaria;Unione Europea;Europa
58033;Civitella San Paolo;0;2;2;Dominicana, Repubblica;America Centro-Meridionale;America
58033;Civitella San Paolo;0;2;2;Germania;Unione Europea;Europa
58033;Civitella San Paolo;2;0;2;Mali;Africa Occidentale;Africa
58033;Civitella San Paolo;2;0;2;Paesi Bassi;Unione Europea;Europa
58033;Civitella San Paolo;0;2;2;Regno Unito;Altri paesi europei;Europa
58033;Civitella San Paolo;0;1;1;Algeria;Africa Settentrionale;Africa
58033;Civitella San Paolo;1;0;1;Argentina;America Centro-Meridionale;America
58033;Civitella San Paolo;0;1;1;Belgio;Unione Europea;Europa
58033;Civitella San Paolo;0;1;1;Brasile;America Centro-Meridionale;America
58033;Civitella San Paolo;1;0;1;Colombia;America Centro-Meridionale;America
58033;Civitella San Paolo;0;1;1;Ecuador;America Centro-Meridionale;America
58033;Civitella San Paolo;1;0;1;Filippine;Asia Orientale;Asia
58033;Civitella San Paolo;0;1;1;Mauritius;Africa Orientale;Africa
58033;Civitella San Paolo;0;1;1;Russa, Federazione;Europa Centro-Orientale;Europa
58033;Civitella San Paolo;0;1;1;Spagna;Unione Europea;Europa
58033;Civitella San Paolo;0;1;1;Stati Uniti d'America;America Settentrionale;America
58033;Civitella San Paolo;0;1;1;Ungheria;Unione Europea;Europa
58034;Colleferro;241;298;539;Romania;Unione Europea;Europa
58034;Colleferro;172;231;403;Bulgaria;Unione Europea;Europa
58034;Colleferro;112;96;208;Nigeria;Africa Occidentale;Africa
58034;Colleferro;59;66;125;Albania;Europa Centro-Orientale;Europa
58034;Colleferro;40;47;87;Marocco;Africa Settentrionale;Africa
58034;Colleferro;34;31;65;Cinese, Repubblica Popolare;Asia Orientale;Asia
58034;Colleferro;45;14;59;Egitto;Africa Settentrionale;Africa
58034;Colleferro;11;31;42;Ucraina;Europa Centro-Orientale;Europa
58034;Colleferro;13;20;33;Moldova;Europa Centro-Orientale;Europa
58034;Colleferro;17;15;32;Burkina Faso (ex Alto Volta);Africa Occidentale;Africa
58034;Colleferro;19;13;32;India;Asia Centro-Meridionale;Asia
58034;Colleferro;17;15;32;Perù;America Centro-Meridionale;America
58034;Colleferro;12;16;28;Polonia;Unione Europea;Europa
58034;Colleferro;17;10;27;Tunisia;Africa Settentrionale;Africa
58034;Colleferro;15;5;20;Congo, Repubblica democratica del (ex Zaire);Africa Centro-Meridionale;Africa
58034;Colleferro;3;15;18;Brasile;America Centro-Meridionale;America
58034;Colleferro;10;8;18;Senegal;Africa Occidentale;Africa
58034;Colleferro;7;9;16;Filippine;Asia Orientale;Asia
58034;Colleferro;3;9;12;Cuba;America Centro-Meridionale;America
58034;Colleferro;5;6;11;Turchia;Europa Centro-Orientale;Europa
58034;Colleferro;4;5;9;Macedonia del Nord;Europa Centro-Orientale;Europa
58034;Colleferro;7;1;8;Bangladesh;Asia Centro-Meridionale;Asia
58034;Colleferro;6;2;8;Benin (ex Dahomey);Africa Occidentale;Africa
58034;Colleferro;5;2;7;Algeria;Africa Settentrionale;Africa
58034;Colleferro;4;3;7;Apolide;;
58034;Colleferro;3;3;6;Ecuador;America Centro-Meridionale;America
58034;Colleferro;3;3;6;Siria;Asia Occidentale;Asia
58034;Colleferro;3;2;5;Germania;Unione Europea;Europa
58034;Colleferro;1;4;5;Russa, Federazione;Europa Centro-Orientale;Europa
58034;Colleferro;2;3;5;Somalia;Africa Orientale;Africa
58034;Colleferro;2;3;5;Spagna;Unione Europea;Europa
58034;Colleferro;2;2;4;Camerun;Africa Centro-Meridionale;Africa
58034;Colleferro;2;2;4;Ghana;Africa Occidentale;Africa
58034;Colleferro;2;2;4;Regno Unito;Altri paesi europei;Europa
58034;Colleferro;1;3;4;Togo;Africa Occidentale;Africa
58034;Colleferro;0;4;4;Venezuela;America Centro-Meridionale;America
58034;Colleferro;2;1;3;Capo Verde;Africa Occidentale;Africa
58034;Colleferro;2;1;3;Colombia;America Centro-Meridionale;America
58034;Colleferro;1;2;3;Dominicana, Repubblica;America Centro-Meridionale;America
58034;Colleferro;1;2;3;Francia;Unione Europea;Europa
58034;Colleferro;3;0;3;Pakistan;Asia Centro-Meridionale;Asia
58034;Colleferro;2;1;3;Slovacchia;Unione Europea;Europa
58034;Colleferro;2;1;3;Sri Lanka (ex Ceylon);Asia Centro-Meridionale;Asia
58034;Colleferro;1;2;3;Stati Uniti d'America;America Settentrionale;America
58034;Colleferro;2;0;2;Angola;Africa Centro-Meridionale;Africa
58034;Colleferro;0;2;2;Argentina;America Centro-Meridionale;America
58034;Colleferro;1;1;2;Costa d'Avorio;Africa Occidentale;Africa
58034;Colleferro;0;2;2;El Salvador;America Centro-Meridionale;America
58034;Colleferro;0;2;2;Etiopia;Africa Orientale;Africa
58034;Colleferro;1;1;2;Grecia;Unione Europea;Europa
58034;Colleferro;1;1;2;Kenya;Africa Orientale;Africa
58034;Colleferro;0;2;2;Lituania;Unione Europea;Europa
58034;Colleferro;1;1;2;Serbia, Repubblica di;Europa Centro-Orientale;Europa
58034;Colleferro;2;0;2;Sierra Leone;Africa Occidentale;Africa
58034;Colleferro;0;2;2;Zambia;Africa Orientale;Africa
58034;Colleferro;1;0;1;Australia;Oceania;Oceania
58034;Colleferro;1;0;1;Canada;America Settentrionale;America
58034;Colleferro;1;0;1;Croazia;Unione Europea;Europa
58034;Colleferro;0;1;1;Finlandia;Unione Europea;Europa
58034;Colleferro;1;0;1;Gabon;Africa Centro-Meridionale;Africa
58034;Colleferro;1;0;1;Gambia;Africa Occidentale;Africa
58034;Colleferro;0;1;1;Giappone;Asia Orientale;Asia
58034;Colleferro;0;1;1;Iran, Repubblica Islamica del;Asia Occidentale;Asia
58034;Colleferro;1;0;1;Mali;Africa Occidentale;Africa
58034;Colleferro;0;1;1;Mauritania;Africa Occidentale;Africa
58034;Colleferro;0;1;1;Messico;America Centro-Meridionale;America
58034;Colleferro;1;0;1;Portogallo;Unione Europea;Europa
58034;Colleferro;0;1;1;Taiwan (ex Formosa);Asia Orientale;Asia
58035;Colonna;175;179;354;Romania;Unione Europea;Europa
58035;Colonna;7;5;12;Nigeria;Africa Occidentale;Africa
58035;Colonna;5;6;11;Marocco;Africa Settentrionale;Africa
58035;Colonna;5;5;10;Moldova;Europa Centro-Orientale;Europa
58035;Colonna;3;5;8;Ucraina;Europa Centro-Orientale;Europa
58035;Colonna;3;4;7;Albania;Europa Centro-Orientale;Europa
58035;Colonna;4;1;5;Bangladesh;Asia Centro-Meridionale;Asia
58035;Colonna;3;2;5;Cinese, Repubblica Popolare;Asia Orientale;Asia
58035;Colonna;1;4;5;Filippine;Asia Orientale;Asia
58035;Colonna;2;2;4;Congo (Repubblica del);Africa Centro-Meridionale;Africa
58035;Colonna;1;3;4;Francia;Unione Europea;Europa
58035;Colonna;1;3;4;Polonia;Unione Europea;Europa
58035;Colonna;1;2;3;Cuba;America Centro-Meridionale;America
58035;Colonna;3;0;3;Egitto;Africa Settentrionale;Africa
58035;Colonna;1;1;2;Brasile;America Centro-Meridionale;America
58035;Colonna;1;1;2;Camerun;Africa Centro-Meridionale;Africa
58035;Colonna;2;0;2;Kosovo;Europa Centro-Orientale;Europa
58035;Colonna;1;1;2;Perù;America Centro-Meridionale;America
58035;Colonna;1;0;1;Austria;Unione Europea;Europa
58035;Colonna;0;1;1;Colombia;America Centro-Meridionale;America
58035;Colonna;0;1;1;Finlandia;Unione Europea;Europa
58035;Colonna;1;0;1;Germania;Unione Europea;Europa
58035;Colonna;1;0;1;Ghana;Africa Occidentale;Africa
58035;Colonna;1;0;1;India;Asia Centro-Meridionale;Asia
58035;Colonna;1;0;1;Iraq;Asia Occidentale;Asia
58035;Colonna;1;0;1;Pakistan;Asia Centro-Meridionale;Asia
58035;Colonna;1;0;1;Regno Unito;Altri paesi europei;Europa
58035;Colonna;1;0;1;Russa, Federazione;Europa Centro-Orientale;Europa
58035;Colonna;1;0;1;Senegal;Africa Occidentale;Africa
58035;Colonna;0;1;1;Seychelles;Africa Orientale;Africa
58035;Colonna;0;1;1;Spagna;Unione Europea;Europa
58035;Colonna;0;1;1;Sudan;Africa Settentrionale;Africa
58035;Colonna;0;1;1;Venezuela;America Centro-Meridionale;America
58036;Fiano Romano;575;549;1124;Romania;Unione Europea;Europa
58036;Fiano Romano;186;152;338;Albania;Europa Centro-Orientale;Europa
58036;Fiano Romano;80;35;115;Bangladesh;Asia Centro-Meridionale;Asia
58036;Fiano Romano;35;32;67;Marocco;Africa Settentrionale;Africa
58036;Fiano Romano;50;12;62;Pakistan;Asia Centro-Meridionale;Asia
58036;Fiano Romano;35;23;58;India;Asia Centro-Meridionale;Asia
58036;Fiano Romano;20;37;57;Polonia;Unione Europea;Europa
58036;Fiano Romano;43;9;52;Nigeria;Africa Occidentale;Africa
58036;Fiano Romano;20;23;43;Moldova;Europa Centro-Orientale;Europa
58036;Fiano Romano;6;29;35;Ucraina;Europa Centro-Orientale;Europa
58036;Fiano Romano;14;17;31;Perù;America Centro-Meridionale;America
58036;Fiano Romano;27;2;29;Egitto;Africa Settentrionale;Africa
58036;Fiano Romano;7;15;22;Cuba;America Centro-Meridionale;America
58036;Fiano Romano;7;15;22;Filippine;Asia Orientale;Asia
58036;Fiano Romano;15;7;22;Guinea;Africa Occidentale;Africa
58036;Fiano Romano;16;6;22;Mali;Africa Occidentale;Africa
58036;Fiano Romano;5;16;21;Brasile;America Centro-Meridionale;America
58036;Fiano Romano;12;8;20;Cinese, Repubblica Popolare;Asia Orientale;Asia
58036;Fiano Romano;10;10;20;Macedonia del Nord;Europa Centro-Orientale;Europa
58036;Fiano Romano;11;7;18;Algeria;Africa Settentrionale;Africa
58036;Fiano Romano;18;0;18;Somalia;Africa Orientale;Africa
58036;Fiano Romano;12;5;17;Senegal;Africa Occidentale;Africa
58036;Fiano Romano;8;8;16;Colombia;America Centro-Meridionale;America
58036;Fiano Romano;2;14;16;Russa, Federazione;Europa Centro-Orientale;Europa
58036;Fiano Romano;6;9;15;Tunisia;Africa Settentrionale;Africa
58036;Fiano Romano;7;6;13;Argentina;America Centro-Meridionale;America
58036;Fiano Romano;10;3;13;Togo;Africa Occidentale;Africa
58036;Fiano Romano;4;8;12;Etiopia;Africa Orientale;Africa
58036;Fiano Romano;6;5;11;Camerun;Africa Centro-Meridionale;Africa
58036;Fiano Romano;4;7;11;Ecuador;America Centro-Meridionale;America
58036;Fiano Romano;7;3;10;Eritrea;Africa Orientale;Africa
58036;Fiano Romano;3;6;9;Germania;Unione Europea;Europa
58036;Fiano Romano;7;1;8;Afghanistan;Asia Centro-Meridionale;Asia
58036;Fiano Romano;4;4;8;Bolivia;America Centro-Meridionale;America
58036;Fiano Romano;2;6;8;Spagna;Unione Europea;Europa
58036;Fiano Romano;3;4;7;Capo Verde;Africa Occidentale;Africa
58036;Fiano Romano;5;2;7;Costa d'Avorio;Africa Occidentale;Africa
58036;Fiano Romano;1;6;7;Portogallo;Unione Europea;Europa
58036;Fiano Romano;5;2;7;Sri Lanka (ex Ceylon);Asia Centro-Meridionale;Asia
58036;Fiano Romano;1;5;6;Bulgaria;Unione Europea;Europa
58036;Fiano Romano;2;4;6;Francia;Unione Europea;Europa
58036;Fiano Romano;3;3;6;Niger;Africa Occidentale;Africa
58036;Fiano Romano;1;5;6;Regno Unito;Altri paesi europei;Europa
58036;Fiano Romano;3;3;6;Serbia, Repubblica di;Europa Centro-Orientale;Europa
58036;Fiano Romano;5;0;5;Gambia;Africa Occidentale;Africa
58036;Fiano Romano;2;3;5;Siria;Asia Occidentale;Asia
58036;Fiano Romano;5;0;5;Sudan;Africa Settentrionale;Africa
58036;Fiano Romano;2;2;4;Bielorussia;Europa Centro-Orientale;Europa
58036;Fiano Romano;4;0;4;Burkina Faso (ex Alto Volta);Africa Occidentale;Africa
58036;Fiano Romano;2;2;4;Dominicana, Repubblica;America Centro-Meridionale;America
58036;Fiano Romano;2;2;4;Iran, Repubblica Islamica del;Asia Occidentale;Asia
58036;Fiano Romano;3;0;3;Ghana;Africa Occidentale;Africa
58036;Fiano Romano;3;0;3;Guinea Bissau;Africa Occidentale;Africa
58036;Fiano Romano;3;0;3;Iraq;Asia Occidentale;Asia
58036;Fiano Romano;0;3;3;Kenya;Africa Orientale;Africa
58036;Fiano Romano;3;0;3;Sierra Leone;Africa Occidentale;Africa
58036;Fiano Romano;1;2;3;Svizzera;Altri paesi europei;Europa
58036;Fiano Romano;1;2;3;Ungheria;Unione Europea;Europa
58036;Fiano Romano;0;2;2;Ceca, Repubblica;Unione Europea;Europa
58036;Fiano Romano;1;1;2;Danimarca;Unione Europea;Europa
58036;Fiano Romano;0;2;2;El Salvador;America Centro-Meridionale;America
58036;Fiano Romano;2;0;2;Irlanda;Unione Europea;Europa
58036;Fiano Romano;2;0;2;Lituania;Unione Europea;Europa
58036;Fiano Romano;1;1;2;Ruanda;Africa Orientale;Africa
58036;Fiano Romano;0;2;2;Slovacchia;Unione Europea;Europa
58036;Fiano Romano;0;2;2;Stati Uniti d'America;America Settentrionale;America
58036;Fiano Romano;0;2;2;Venezuela;America Centro-Meridionale;America
58036;Fiano Romano;0;1;1;Giappone;Asia Orientale;Asia
58036;Fiano Romano;1;0;1;Grecia;Unione Europea;Europa
58036;Fiano Romano;0;1;1;Guatemala;America Centro-Meridionale;America
58036;Fiano Romano;1;0;1;Honduras;America Centro-Meridionale;America
58036;Fiano Romano;0;1;1;Kazakhstan;Asia Centro-Meridionale;Asia
58036;Fiano Romano;0;1;1;Mauritius;Africa Orientale;Africa
58036;Fiano Romano;0;1;1;Nicaragua;America Centro-Meridionale;America
58036;Fiano Romano;0;1;1;Paesi Bassi;Unione Europea;Europa
58036;Fiano Romano;0;1;1;Svezia;Unione Europea;Europa
58036;Fiano Romano;1;0;1;Turchia;Europa Centro-Orientale;Europa
58036;Fiano Romano;0;1;1;Uganda;Africa Orientale;Africa
58036;Fiano Romano;0;1;1;Vietnam;Asia Orientale;Asia
58037;Filacciano;14;6;20;Romania;Unione Europea;Europa
58037;Filacciano;1;3;4;Albania;Europa Centro-Orientale;Europa
58037;Filacciano;0;3;3;Moldova;Europa Centro-Orientale;Europa
58037;Filacciano;1;2;3;Ucraina;Europa Centro-Orientale;Europa
58037;Filacciano;0;2;2;Germania;Unione Europea;Europa
58037;Filacciano;1;1;2;Polonia;Unione Europea;Europa
58037;Filacciano;1;0;1;Argentina;America Centro-Meridionale;America
58037;Filacciano;1;0;1;Bangladesh;Asia Centro-Meridionale;Asia
58037;Filacciano;1;0;1;Cuba;America Centro-Meridionale;America
