Gender;Age;Satisfaction;Participation;Vote;Duma;Violation;Observers;Obs_elections;Trust_Putin;Protest;Education;FO;Region;wes_total_reg
2;29;3;3; ;9; ;1; ; ;2;6;3;52;0.889934117
2;66;1;1;5;2; ;3;2;1;2;4;3;90;0.89471876
1;31;5;1; ; ; ;1;2; ;2;4;3;16;0.739722237
2;36;1;5; ;9;2;1;2;2;2;6;1;47;0.536663475
2;82;1;1;5;1; ;1;1;1;2;4;2;77;2.003509727
2;55;3;1;5;1; ; ;2;1;2;4;3;64;0.92704755
1;22;4;1; ;3; ;1;1;2;1;6;2;77;1.928945403
1;28;1;2; ; ;1;1;2;1;2;6;2;50;0.660954208
1;41;4;1; ;1;1;3;2;1;2;3;2;71;0.808716555
2;46;4;1;5;9; ;3;1;1;2;4;2;31;2.114504267
2;63; ;1;5;2; ;3;2;1;2;1;3;52;1.320805335
1;57;4;1;2;9;2;2;2;2;2;2;2;40;1.078427968
2;60;3;1; ;2; ;3;2;1;1;4;8;25;0.382338386
2;58;5;1;5;1; ;1;2;1;2;2;1;78;0.127903628
1;58;2;1;5;1; ;3;2;1;2;2;1;78;1.287980587
1;50;1;1;5;1;1;1;2;1;2;4;2;36;1.495420116
2;64;4;1; ;6; ; ;2;2;2;2;1;11;1.320805335
2;73;2;2;4;6; ;3;2; ;2;6;2;77;1.656014547
2;33;1;1; ;9; ;1;2;1;2;6;2;69;0.502720414
1;27;1;2;5;9; ;1;1;1;2;5;3;43;0.422698421
1;31;3;2;5;1;1;1;2;1;2;6;3;63;1.479444474
1;70;5;1; ; ; ;3;1; ;2;2;1;10;2.030396781
1;57;3;1; ;9; ; ;1;1;2;4;3;21;0.651558907
1;64;3;1;2;2;1;1;1;1;2;6;2;50;1.518859418
2;53;1;1; ; ; ; ;2;1; ;4;1;29;0.963703045
2;79;1;2;5;9; ; ;1;1;2;1;3;63;1.34207814
2;22;3;5;5;9;1;1;2;1;1;4;1;29;1.428369972
1;37;3;1;5;1;1;1;1;1;2;4;2;77;3.072818564
2;58;1;1;5;1; ;1;1;1;2;4;1;78;1.060954418
2;59;1;1;5;1;1;1;1;1;2;6;2;67;0.215981507
1;23;2;2;1;9; ;1; ;1;2;5;2;50;0.937678696
1;36;3;5; ;9; ;3;1;1;1;6;2;50;0.32008421
2;51;4;1; ;2;3; ;2;1;2;6;8;27;0.633460048
2;30;1;1;1;9;2; ;2;2;2;6;3;63;1.417020657
2;44;1;5; ;9; ;3;2;1;2;6;2;50;0.7316932
2;25;3;1;4;9;3;2;1;1;2;5;1;39;0.520269176
2;78;1;1;5;6;1; ;2; ;2;2;1;10;0.313345123
2;55; ;1;5;1; ;1; ;1;1;4;2;50;0.2580007
2;31;2;2;5;1; ;1;1;1;2;1;2;36;1.369224325
1;23;4;1;5;3;1;1;2;1;1;3;2;76;0.871443659
2;69;1;2;5;1;3;2;2;1;2;2;2;50;0.21144427
2;59;1;1;5;1;1;1;1;1;2;4;2;32;1.276254361
2;73;4;1;5;9; ;3;2;1;2;3;1;53;1.476285954
1;25;1;1;1;1;1;1;1;1;1;1;2;31;1.618924427
1;56;4;1; ;1;1;3;1;1;1;2;8;65;0.651558907
2;33;1;2; ;1; ;1;1;2;2;6;8;65;0.889934117
1;54;3;1; ;2; ; ;2;2;1;2;3;52;1.289684699
1;18;3;2; ;6;2;1;1;2;1;2;2;50;1.040982984
1;74;1;1;5;1; ;1;2;1;2;6;3;64;0.587746437
2;33;2;1; ;3;1;1;2;2;1;2;2;36;0.859916498
2;26;1;1;5;1; ;1;1;1;2;1;2;33;0.608544145
2;68;2;2; ; ; ; ;2; ;2;6;2;77;0.579963342
2;52;1;1;5;1;1;1;1;1;2;4;2;37;0.698397891
2;61;2;5; ;9; ;3;2; ;2;6;2;50;0.78196084
2;72;1;1;5;1;1;1;2;1;2;6;7;2;0.313345123
2;75;2;1;5;1; ;1;2;1;2;1;1;51;1.082464971
1;50;5; ; ;9; ;2;2; ; ;6;2;50;1.044330049
1;61;4;1; ;6;1; ;1;2;1;1;7;24;0.651558907
2;60; ;1; ;2; ;1;1; ;1;6;2;50;0.938353008
1;58;3;2; ;1;1;3;2;1;2;6;2;50;0.439669832
1;57;2;1; ;9; ;1;2;1;2;3;3;16;2.250839861
2;26;3;4;5;9;2;2;2;1;2;4;2;71;0.684612163
2;65;2;3;5;9; ;1;1;1;2;4;1;53;1.34207814
2;57;4;1; ;6; ; ;1;1;1;6;1;78;0.437565042
2;56;3;1;5;1;1;1;1;1;1;4;7;22;0.223520903
1;42;4;3; ;9; ;1;1; ;2;2;7;54;1.245146859
1;40;2;1;5;1;1;1; ;1;2;4;7;92;1.43161971
1;60;3;1;5;1;1;1;2;1;2;4;7;55;0.651558907
1;31;2;4;4;9;2;1;2; ;1;6;2;50;0.665549547
1;36;1;2; ;1; ;3;1;1;2;6;1;35;0.836946907
2;26;3;3;5;9; ;2;1; ;2;4;1;78;1.297361135
1;69;1;1;5;1; ;1; ;1;2;4;3;16;0.379400779
1;20;2;2;3;5;2;1;1;1; ;4;3;63;0.901863664
2;25;3;1; ;2; ;1;2;1;2;2;2;57;0.684612163
2;41;3;2;5;9;1;1;2;1;1;6;3;52;1.445755239
2;32;3;2;5;9; ; ;2;1;2;4;2;71;1.369224325
2;79; ;1;5;9; ; ;2;1;2;1;2;50;0.730443842
1;53;3;2;5;1; ; ;2;1;2;2;7;55;1.173764207
2;51;1;1; ;9;2;2;2;1;2;6;2;77;0.685436258
1;72;2;1;5;1; ; ;2;1;2;6;2;71;1.961911176
2;64;3;1; ;6;1;3;2;1;2;4;2;50;0.78196084
1;32;5;3;5;9;1;1;2;1;2;4;7;42;1.479444474
2;62;3;1;5;1; ;1;2;1;2;6;7;42;0.382338386
1;63;3;1;2;2; ;3;1;2;1;2;2;50;0.439669832
2;52;1;1;4;9;2;2;1;2; ;6;1;39;0.578221827
2;25;5;1; ; ;1;1;2;2; ;4;7;24;0.506078806
1;22;3;1; ;2;2; ;2;1;2;4;7;24;0.833743226
1;60;2;1; ;6; ;1;1;2;1;6;2;36;0.629581722
2;24;2;2;5;9;1;1;2;1; ;1;7;42;1.428369972
2;32;3;1;5;9;1;1;1;1;2;6;2;50;0.600524648
1;23;3;2;5;9;1;1;1;1;1;3;7;24;1.191061752
2;20;2;2; ;9; ;2;1; ;2;2;1;78;1.586673453
2;34;2;5;5;9;1;1;2;1;2;6;2;50;0.239050233
2;45; ;1;5;9;2;2;2;1;2;4;3;63;4.336663704
2;44; ;1;5;1;1;1;2;1;2;6;2;33;1.396989685
2;50;1;2;5;6;1;1;1;1;2;4;1;10;0.963703045
2;35;2;1;5;9;1;1;1;1;2;4;3;56;0.963836826
2;22;2;1;4;9;2;3;1;1;1;4;3;16;1.386413697
2;29;2;2;5;9;1;1;1;1;2;4;7;24;0.708510328
2;78;3;1;5;6;1;1;2;1;2;6;1;29;1.082464971
2;57;4;1; ; ; ;1;2; ;2;4;2;76;0.369442052
1;63;3;1;1;3;1;2;1; ;1;4;3;90;0.496032577
2;66;1;1;5;1; ;1;2;1;1;2;7;38;0.286366394
2;73;5;1;5;9;1;1;2;1;2;2;2;71;1.296809632
2;56;2;1;4;1;1;1;2;1;2;2;7;42;1.390571325
2;65;1;1;5;1;1;1;2;1;2;2;1;78;1.228747097
2;60;5;5; ;9; ;3;2;2;2;6;2;62;0.369442052
2;74;2;1;5;1; ; ;2;1;2;2;2;50;0.730443842
2;34;1;2; ; ;1; ;2;1;2;6;3;90;0.944680438
2;57;2;1; ; ;1;1;1;1;2;4;3;52;1.042928494
2;35;3;2; ;7;2;1;1;2;1;6;2;77;2.675915398
2;54;3;1;5;1;1;1;1;1; ;4;7;42;0.633460048
2;65;2;1; ;1; ;3;2;1; ;4;2;44;0.177007474
2;39;4;1;5;1;1;1;1;1;2;6;2;46;0.708279437
1;64;4;1;2;2;1;1;1;1; ;4;3;56;0.651558907
1;38;4;2;5;9; ;1;1;1;2;1;7;22;3.320391624
1;45;1;1;5;1; ;1;1;1;2;2;3;33;0.663266417
2;52;4;1; ;3; ; ;2;1;1;2;7;70;0.633460048
2;18;1;2;5;9; ;1;1;1; ;2;3;56;0.714184986
2;70;2;1;5;9;1;2;2;1;2;6;1;47;0.982592924
1;49;4;1; ;2;1; ;2;2;2;2;2;50;1.044330049
1;39;2;3;5;1; ;1; ;1;2;2;3;13;0.474341661
2;18;4;1;1;9;1;1;1;1;1;5;3; ;1.428369972
2;70;5;1; ;2; ;1;2; ;2;1;2;33;1.045953256
1;53;5;1; ;6;2;1;2;1;2;4;2;69;1.495420116
2;55;1;2;5;2;2;1;2;1;2;3;3;3;0.695285662
2;35;3;5; ;9;2;2;2; ;1;4;2;50;0.650393956
2;31;2;2; ;5;1;1;2; ; ;6;7;54;0.944680438
2;85;1;1;5;1;1;1;2;1;2;1;2;44;1.045953256
1;35;4;1;5;1; ;3;1;1; ;6;3;63;0.836946907
1;45;2;1;5;9; ;1;1;1;2;4;3;63;1.238097311
2;53;5;5;5;9; ; ;1;1;2;2;2;69;1.396795783
2;39;1;1;5;1;1;1;1;1;2;2;7;55;1.445755239
1;52;5;1;5;9; ; ;1;1;2;6;3;64;1.547621639
2;32;5;1; ;6;2;1;1;2;1;6;1;77;1.64715876
2;43;1;1;5;6;1;1;2;1;2;4;3;63;0.73300377
1;48;4;1;2;2;2; ;1;2;1;2;1;78;1.41693359
1;39;1;1;5;2;1;1;2;1;1;6;1;78;0.814286517
1;47;3;2;5;1;3;3;2;1;2;6;3;58;0.686200614
1;29;5;2;1;9;2;3;2;2;1;4;2;50;0.332774773
2;80;2;1;2;2;1;1;2;1;2;6;2;77;0.579963342
2;55;3;1;5;6;3;1;1;1;1;4;7;55;1.390571325
1;43;2;1; ;3; ;2;1;1;1;4;2;50;0.966052324
2;50;2;1;5;2; ; ;1;1;2;4;7;54;1.445554568
2;40;2;2; ;1;1;1;1; ;1;5;3;3;0.73300377
1;54;3;1;5;1;1;1;1;1;1;2;7;70;1.031747759
1;62;4;1;5;6; ; ;1;1;2;6;3;3;2.97619546
2;63;1;1;5;2;1;1;2;1;2;6;2;77;0.707661399
2;18;2;3; ;9; ;2;1; ;2;2;3;63;1.386413697
2;22;1;1;5;1;2;1;1;1;2;6;7;42;1.428369972
2;24;2;1; ; ; ;1; ; ; ;5;2;40;0.55207633
2;52;4;2; ;6; ;3; ;2;1;4;3;56;0.722777284
2;22;1;1; ;7; ;1;2;1;2;5;1;47;0.418308349
2;80;2;1;2;2;3;1;1;1;2;2;3;64;1.082464971
1;37;3;1; ; ;1;1;1;2;2;6;2;50;0.258529554
1;54;5;5; ;9; ;1;2;2;1;6;3;16;1.031747759
1;29;2;2; ;6;1;3;2;1;2;4;2;69;1.618924427
1;54;2;1;5;9; ;3;1;1;2;4;3;16;1.173764207
2;72;1;1;5;1;1;1;2;1;2;6;1;78;1.535933872
2;44;3;2;3;3;2;2;1;2; ;6;1;78;1.103057701
1;26;5;1;5;1;1; ;1;1;1;6;7;54;1.479444474
1;74;3;1;2;6;1;3;1;1;1;6;1;35;0.343605609
1;22;1;2; ;2;1;2;1;1;1;6;3;16;0.637186284
2;76;2;1;5; ;1;1;1;1;2;2;2;46;1.296809632
1;62; ;1;2;1;1;1;1;2;2;2;7;70;0.818453751
2;44;4;1;5;9;1;1;1;1;2;4;7;70;1.445755239
1;26;2;1;5;9; ;1;2;1;2;6;3;3;0.979486357
2;57;1;1;5;1;1;1;1;1;2;2;7;24;1.390571325
1;50; ;5; ;9; ; ;2; ; ;2;2;68;1.495420116
2;24;3;4;1;9; ;1;2;2;2;4;7;22;0.714184986
2;29;2;1; ;9; ;1;2;1; ;4;1;47;0.651558907
1;67;1;1;5;1; ;1;2;1; ;4;3;3;0.587746437
2;82;2;2;5;9; ;2; ; ;2;1;2;50;0.730443842
1;62;5;1;3;9; ;1;1; ;1;4;2;69;1.078427968
1;47;5;1;5;1;1;1;1;1;1;6;7;22;1.547621639
1;25;1;2;5;9; ;3;2;1;1;6;3;52;1.675437189
1;74;2;1; ;6;3;1;1;1;1;4;3;63;1.011735411
2;50;3;2;5;2; ;1;2;1; ;4;2;69;1.396795783
1;55;3;4;4;1;1;1;2;1;2;2;7;70;0.744048865
2;56;2;1;5;1;3;3;2;1;1;6;3;13;0.382338386
1;52;5;3; ;9; ;1;1;2;1;6;2;77;0.716114399
2;26;4;1; ;9;2;1;2;1;2;6;2;68;1.17362085
2;60;4;1;5;1; ;3;2;1;1;4;3;52;0.382338386
2;43;1;4;2;1;1;1; ;2;2; ;3;73;1.590330763
2;39;2;1; ;1;1;1;1;1;2;4;7;22;1.445755239
2;51;2;1; ;1;1;1;2;1;2;6;2;50;0.650303681
1;55;5;1; ;9;1;1;2;2;1;2;2;50;0.439669832
1;29;1;1;5;1;1;1;1;1;1;5;1;39;1.109583356
2;70;4;1;2;2; ;3;2; ;1;4;3;13;1.082464971
2;61;4;1;2;2; ;1;1;2;1;6;3;16;1.320805335
2;47; ;1;5;2;3;1;2;1;2;4;3;56;1.156443654
2;60;1;1;5;6;1;1; ;1;2;2;1;47;0.967018192
2;69;4;2; ;2;2;2; ;1;2;5;3;63;0.313345123
2;65;2;1;4;1;3;1;1; ;2;4;7;42;0.89471876
1;28;1;4;5;9;1;1;1;1;2;4;2;50;0.99832432
1;53;1;1;5;4;3;1;1;1;1;6;7;54;0.51587388
1;20;1;1;2;2; ;1;1;2;1;5;1;10;0.595530876
2;70;4;1;5;1; ;1;1;1;2;4;3;3;0.67103907
2;63;1;1;5;1;1;1;1;1;1;4;2;36;1.074933707
2;46;3;1;5;1;1;1;1; ;2;4;2;50;0.427456781
2;31;3;1;5;1;3;1;1;1;2;5;3;56;0.260134588
2;58;1;1;5;3;3;1;1;1;2;2;3;56;0.660402667
1;26;3;1;5;2; ;3;1; ;1;2;2;50;0.99832432
2;78;2;1;5; ;1;1;2;1;2;1;2;76;1.045953256
1;58;4;2;3;2; ; ;2;2;1;2;2;37;0.629581722
1;48;5;5; ; ;2;1;1;2;2;4;3;3;4.054821808
2;61;2;1; ;1; ; ;2;1;2;4;2;68;1.276254361
2;70;3;1; ;1; ;2;2;1;2;4;2;50;0.754691637
1;43; ;1; ;2;1;1; ; ; ;4;3;58;1.43161971
2;56;2;3; ;7; ;2;2; ;2;6;2;50;0.2580007
1;32;5; ; ;9; ; ;2; ;2;1;2;76;1.429542577
2;29;1;3; ;9; ;1;2;1; ;4;2;50;1.051821024
2;73;5;2;5;7; ; ;2;1;2;6;1;78;0.358606085
2;63;1;1;5;1;1;1;1;1;2;2;2;50;0.469176504
2;25;4;1; ;9; ;1;2; ;2;3;2;32;1.09537946
2;53;3;1;5;1; ;1;2;1;2;4;3;58;0.633460048
1;26;1;1;5;9;3;1;1;1;2;4;2;36;0.714771289
1;70;3;1;5;1;1;1;1;1;2;2;3;3;0.587746437
2;69;4;2;5;9; ; ;2; ;2;6;2;77;2.003509727
2;62;3;1; ;6;2;1;1; ;1;6;1;39;0.382338386
2;73;3;1;5;6;1;1;2;1; ;4;3;3;0.541232486
1;76;5;2;5;6;1;1;2;1;1;4;3;3;1.015198391
1;29;5;5; ;9; ;2;1;1;1;3;1;10;1.479444474
2;36;2;3;5;1; ;2;2;1; ;4;7;54;0.578302096
1;45;5;1;5;9;1;3;1;1; ;4;2;32;1.495420116
2;47;3;1;5;9; ;1;2;1;1;4;2;36;0.612093341
1;42;2;1; ; ;1; ;2; ;2;6;3;90;1.43161971
2;30;4;5; ;9; ;1;2;2;1;2;2;33;0.586810425
2;40;3;2;5;9;2;2;1;2;1;6;1;53;1.084316429
2;64;1;1;5;6;1;1;1;1;2;2;2;44;0.369442052
2;45;3;1;5;1;1;1;1;1;2;4;2;32;0.357839184
2;64;3;5;3;2;3;1;1;2; ;4;3;58;0.223520903
1;20;2;1; ;3;3;3;1;1;2;5;3;56;1.54266153
2;57;3;1;5;2;2;1;2; ;1;6;2;44;0.369442052
2;75;1;1;5;6;1;1;2;1;2;6;1;39;1.082464971
2;28;1;2; ;3; ;1;2;1;2;6;2;50;0.424978192
2;31;5;1; ;7;3;1;2;2;1;6;1;78;1.390029787
2;39;4;1; ;1;1;1;2;1;1;4;2;50;0.975590934
1;19;3;3;1;9; ;1;1;1;2;1;7;70;1.389572044
1;45;5;1;2;2;2; ;1; ;1;2;7;38;1.547621639
1;43;1;1;5;2; ;1;2;1;2;4;2;37;1.069464763
1;31;4;5; ;9;3; ;2;2;2;3;7;22;0.59177779
2;41;3;1;1;3;2;1;2;2;1;5;1;29;0.413072925
2;54;5;1; ;1;1;1;2; ;1;4;2;44;0.612093341
1;65;1;4; ;3;2;1;2;1;2;6;2;36;0.338403259
1;38;3;1; ;9;2;2;1;2;2;6;2;48;1.203147858
2;20;3;4; ;2;3;1;2;2;2;2;7;22;1.071277479
2;64;1;1;5;1;1;1;1;1;2;2;7;24;0.92704755
1;40;5;5; ;9; ;3; ;2;2;4;2;62;0.641678858
2;43;4;1; ;6; ;1;2;1;1;5;2;32;0.708279437
2;40;3;1; ;3; ;3;1; ; ;6;2;50;0.650393956
2;56;1;1; ; ;3; ;2; ;1;4;2;36;0.215981507
2;36;2;1;5; ; ;1;1;1;2;4;7;92;0.722877619
2;21;2;1; ;6;3;1; ;2;1;5;2;76;0.613418145
1;41; ;1; ;1; ;1;2;2;2;4;2;50;0.560147367
2;39;4;1;5;1;1;1; ;1;1;4;2;46;0.708279437
2;59;5;1;5;6;1;1; ; ;2;6;1;60;0.695285662
2;50;4;4; ;9;1; ;1;1;2;2;2;33;0.612093341
2;52;5;5;5;9;1;1;1;1;2;6;7;24;1.445554568
2;30;1;1; ;3; ;1;2; ;2;4;7;54;1.417020657
2;24;1;3;5;9;1;1; ;1; ;4;7;38;0.357092493
2;57;5;1;4;6; ; ;2; ;1;4;1;47;0.279926319
2;20;2;2; ; ;3;1;1;2;1;5;2;46;1.035143119
1;26;2;3;5;9;1;1;1;1;2;4;7;22;0.739722237
2;61;2;2; ;7; ;1;2;1;2;4;2;67;0.895778089
1;48;5;3;1;1; ;1;1;2; ;2;7;54;1.547621639
1;21;1;1;4; ; ;2;1;2; ;2;2;32;1.490627312
1;70;1;1;5;1;1;1;1;1;2;6;2;50;0.768055236
2;64;3;1;5;1;2; ;2;1;2;4;1;10;0.223520903
2;43;2;1;5;9; ;1;2;1;2;6;2;46;1.396989685
2;37;3;2; ;1; ;1;1;1;1;6;2;50;0.487795467
2;63;3;1; ;9; ; ;1; ;2;6;2;77;0.413709741
1;53;4;1; ;6;1; ;2; ;2;6;7;19;1.547621639
1;32;3;2;5;3;3;3;2;1;2;1;2;50;0.99832432
1;41;4;4; ;9; ; ;1;2;2;2;2;77;2.04854571
2;69;1;1;5;1;1;1;2;1; ;6;1;47;0.229413394
2;74; ;1;5;6; ; ;2;1;2;6;1;53;0.313345123
1;30;4;1;2;2;3;1;1; ;2;2;2;50;1.49748648
2;61;3;1; ;9;1;3;1;1;1;4;1;60;0.382338386
2;18;1;2;5;9; ;1;1;1;1;2;2;50;0.438117914
2;74;2;1;5;1;1;1;2;1;2;1;7;22;1.34207814
2;38;1;1;5;1;1;1;1;1;2;4;2;37;0.465663228
2;59;4;3;5;9; ; ;1;1;2;2;2;50;0.938353008
2;33;1;1; ; ; ;1;2; ;2;6;2;77;1.87337944
2;35;1;2;5;6;1;1;1;1;2;6;7;42;1.445755239
2;30;2;2; ;9; ;1;2;1;2;6;1;47;0.651558907
2;58;2;1;5;1;1;1;1;1;2;4;7;54;0.463523775
2;21;2;2; ;7;1;1;1;2;1;5;2;50;0.935547454
2;49;3;1; ;1;1;1;2;1;2;4;2;67;0.612093341
1;44;1;4; ;6;2;3;2;1;2;6;2;71;0.356488254
2;79;2; ;5;9;1;1;2;1;2;1;2;40;1.045953256
2;34;1;5; ;9; ;1;1;2;1;6;2;50;0.600524648
2;45;2;1; ; ; ; ;2;1;2;4;2;62;0.178919592
1;22;3;5; ;9; ; ;2;2;2;4;2;62;0.695870244
1;87;2;1;2;2;1;2;2;2;2;6;2;62;0.567921656
2;50;2;1;5;1;1;1;1;1;1;4;2;44;2.114504267
2;73;2;1;5;9; ;3;2;1;2;2;2;50;1.811259929
1;23;2;1; ; ;3;2;2;2;1;5;2;50;0.750142957
1;22;2;1; ;6;1; ; ;1;1;5;1;47;1.017365246
2;46;4;1;5;1;1;1;1;1;2;4;7;92;0.963703045
2;71;1;1;5;1; ;1;2;1;2;4;2;57;1.045953256
1;43;1;1;5;1;1;1;1;1;2;4;2;33;0.712976508
2;48;3;2; ;2;1;1;1; ;2;6;7;22;0.963703045
2;52;1;1;5;1;1;1; ;1;2;2;2;71;0.612093341
2;33;1; ; ;1; ; ;2;1;2;6;1;47;1.037461552
1;21;2;1;5;9; ;2;1;1;2;6;2;50;0.937678696
2;37;3;1;5;2;1;1;2;1;2;2;7;38;0.481918413
1;34;1;2; ; ;1;1; ; ;2;4;2;31;0.714771289
1;29;1;1;5;9; ;1;2;1; ;4;7;42;1.479444474
2;38;3;1;5;1; ;1;2;1;2;4;2;68;0.931326457
2;64;4;1;5;1;1;1;2;1;2;2;2;69;1.00775035
1;31;2;1;4;6; ;1;1;2;1;6;2;62;1.429542577
2;57;3;1;5;1; ;1;2;1;1;6;2;69;0.369442052
2;50;3;1;5;3;1;1; ;1; ;2;2;46;0.612093341
2;52;3;1;5;1;1;1;1;1;1;4;2;76;0.612093341
2;63;4;1;5; ;1;1; ;1;2;2;2;57;1.00775035
1;48;3;1; ; ;2; ;1;2;1;6;2;50;0.313299015
1;33;2;1; ;3; ;1;1;1;2;6;2;50;0.665549547
1;26;2;5; ;9;3;3;2; ;1;5;1;78;0.846571005
1;52;1;1;5;9;1;3; ;1;1;4;1;78;1.343307926
1;63;1;1;5;1;1;1;2;1;2;6;1;78;0.745672971
2;23;4;1; ; ; ;3;2; ; ;6;2;50;1.285145882
2;25;3;1;5;9; ;1; ;1;2;1;2;32;0.502720414
1;24;1;1;5;1;1;1;2;1;2;4;2;50;1.040982984
1;30;1;2; ;1;1;1;1;1; ;6;2;50;0.99832432
2;31;2;2; ;2;1;1;1;2;1;6;2;77;1.311365608
2;59;4;1;4;9; ;2;1;2;1;6;2;50;0.2580007
1;43;1;1;5;1;1;1;1;1;2;6;1;60;1.660195812
2;22;3;1; ; ;3;1;1;2;1;5;2;50;0.963859412
2;24;1;1;1; ;2;2;1;2;1;6;2;76;1.339649743
1;45;2;1; ;2; ;1;1;2;1;6;2;50;0.261082512
2;63;4;1;3;6;1;1;1;1;1;2;2;50;0.2580007
2;53;3;1;2; ;3;1;1; ;1;3;2;50;0.427456781
1;24;1;2;3;6; ;1;1;1;2;4;1;60;1.389572044
2;82;2;1;5;2;1;1;1;1;2;4;2;50;0.905629965
2;54;4;2;5;1; ;1;2;1; ;4;2;33;1.396795783
2;24;3;1;5;9;3; ;2;1;2;5;2;71;0.920127217
2;47;3;1;5;1;1;1;1;1;1;4;2;44;0.612093341
2;56;5;1; ;1;3;2;1; ;1;6;2;50;0.891275145
2;44;1;1;5;1; ;1;1;1;2;6;2;40;1.047742264
2;50;2;1;5;1;1;1;1;1;2;1;2;50;0.487727761
2;38;2;3;5;9;1;1;2;1;2;2;2;77;1.356699961
2;76;4;1; ; ;1;1;1;1;1;4;2;50;0.21144427
2;34;1;1; ;2;1;1; ;1; ;6;2;77;5.690184808
2;37;3;1; ;2;1;1;1;2;1;2;2;33;0.708279437
2;36;5;1;5;1;1;1;1; ;2;2;2;71;0.708279437
1;55;3;1; ;1; ;3;2;1;2;4;2;46;0.718951979
2;50;3;1; ;7; ;1;2;2;2;4;2;37;1.396795783
2;22;1;2; ;9; ;1;1;2;2;6;2;50;0.935547454
2;73;3;4;5;7;1;1;2;1;2;4;2;76;0.302775942
2;67;3;2; ; ;1;1;2;1;1;6;2;50;0.724503972
2;83;1;2;5;1;1; ;2;1;2;1;2;36;1.045953256
2;24;2;1; ;3; ;1;1;1;1;2;2;71;1.380190826
2;27;2;1;5;9;1;1;1;1; ;4;2;62;1.369224325
2;55;4;1; ;1;2; ;1;1;1;2;2;37;0.671833567
2;45;1;1;5;9;3;3;2;1;2;6;2;50;0.24989781
2;82;4;1; ; ;1; ;1;2;1;6;2;36;1.045953256
1;37;5; ; ; ;3;3;1;2;1;6;2;50;0.966052324
1;25;1;1; ;6; ;2;2;2;1;6;2;50;0.74874324
2;66;3;1;5;1;1;1;2;1;2;4;2;46;0.302775942
2;53;4;5; ;9;3; ;2;1;2;4;2;48;2.114504267
1;30;1;3;5;9; ;1;2;1;2;6;2;77;0.912756679
1;69;4;1; ;6; ;3;2;2;1;6;2;50;0.396609384
2;56;4;2; ;2;3; ;2;2;1;6;2;57;0.369442052
2;27;3;2; ;7;1;1;2;1;2;6;2;76;0.859916498
1;27;1;1;4;2;1;1;1;1;2;6;2;77;1.369135018
2;75;4;1; ;2; ;3;2; ;2;2;2;50;0.730443842
1;60;4;1;5;1; ;3;2;1;2;2;2;36;1.437903957
1;54;4;1;2;2;2; ;1;2;1;2;2;31;1.134172954
2;74;4;1;2;2;2;2;2;1;2;4;2;50;0.60375331
2;26;3;2;4;7;2;1;2;2;1;6;2;77;1.967048412
2;70;3;1; ;7; ; ;1; ;2;6;2;31;0.648404816
1;26;3;4;4;9;3;2;2;2;1;6;2;50;0.99832432
2;80;1;1;5;1;1;1;2;1;2;4;2;40;0.864539754
1;52;2;5; ;9;2;1;1;2;1;4;2;50;1.044330049
2;47;2;1;5;1;1;1;2;1;2;4;2;40;1.396795783
1;47;4;5; ;9; ;1;2;1;1;2;2;50;1.044330049
2;42;3;1;5;6;1;1;2;1;2;6;2;33;0.708279437
1;48;4;1;5;1;1;1;2;1;1;6;2;48;1.134172954
2;54;2;1;5;1;1; ;1;1;1;6;2;40;0.357839184
2;35;5;4; ;2; ;1;1; ;1;4;2;68;0.708279437
1;53;5;5; ;9; ;1;2;1;2;6;2;36;1.134172954
2;66;5;2;5;2;1;1;2; ;1;4;2;50;0.21144427
1;31;2;2; ;6;2;2;2;2;2;6;2;50;0.399329728
2;50;1;1;5;1;1;1;1;1;2;2;2;36;0.612093341
1;30;3; ;5;9; ;1;2;2;1;5;2;77;2.190616029
2;33;1;1;4;7;3;1;1;1;1;6;2;77;1.311365608
2;74;5;1;5;1; ; ; ;1;2;2;2;37;1.045953256
2;89;2;1;1; ;1;1;1;1;1;1;2;33;0.302775942
1;45;4;1;2;2; ; ;2;2;2;4;2;77;2.148343196
1;34;4;2; ; ; ;2;2; ;2;6;2;50;1.130579567
2;65;4;2;3;6;2; ;1;2;1;4;2;33;0.259361926
2;75;2;1;5;1;1;3;1;1;2;4;2;31;0.302775942
2;58; ; ;1;3; ; ;2; ;2;2;2;77;0.707661399
2;35;4;2; ;9;1;1;2;1;2;2;2;40;0.708279437
1;74;5;1;4; ; ;3;1;2;1;6;2;77;1.087846475
2;40;1;1;5; ;1;1;1;1;1;4;2;32;0.414071055
2;50;3;1; ; ; ;1;2; ;2;6;2;50;0.24989781
2;36;2;1;5;1;1;1;1;1;2;4;2;67;0.708279437
2;63;1;2; ;9;1;1;2;1;2;4;2;67;1.00775035
2;28;1;1;5;6; ; ;2; ;2;4;2;71;0.859916498
1;30;2;3; ;9;1;1;1;1; ;4;2;48;0.714771289
1;31;2;2; ; ; ; ;2;1;2;4;2;31;0.946448127
1;75;3;1;2;2; ;1;2;2;2;6;2;36;1.961911176
1;40;2;2; ;9; ;2;1;1;2;4;2;77;2.649752269
2;33;2;1; ; ; ;1;2;1;2;6;2;31;0.859916498
2;57;2;2;5;1;1;1;1;2;1;6;2;32;0.671833567
1;30;2;2; ; ;1;3;2;1;2;4;2;50;0.660954208
2;53;4;1;2;2;2;1;1; ;2;4;2;48;1.396795783
